dataset,source,source_type,relation,target,target_type,weight,support_documents,first_year,last_year
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,evolution,BIOLOGICAL_PROCESS,2,STX_DOC_000184;STX_DOC_000325,2009.0,2013.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,expression,BIOLOGICAL_PROCESS,5,STX_DOC_000113;STX_DOC_000184;STX_DOC_000325;STX_DOC_000385;STX_DOC_000955,2009.0,2015.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,3,STX_DOC_000184;STX_DOC_000325;STX_DOC_000385,2009.0,2013.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,harmful_algal_bloom,BIOLOGICAL_PROCESS,2,STX_DOC_000053;STX_DOC_000442,2003.0,2011.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,5,STX_DOC_000187;STX_DOC_000325;STX_DOC_000331;STX_DOC_000663;STX_DOC_000829,2005.0,2015.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,1,STX_DOC_000429,2014.0,2014.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,regulation,BIOLOGICAL_PROCESS,7,STX_DOC_000184;STX_DOC_000219;STX_DOC_000325;STX_DOC_000385;STX_DOC_000497;STX_DOC_000939;STX_DOC_001742,2006.0,2014.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,resting_cyst,BIOLOGICAL_PROCESS,1,STX_DOC_000983,1992.0,1992.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000837,2013.0,2013.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,36,STX_DOC_000035;STX_DOC_000036;STX_DOC_000050;STX_DOC_000062;STX_DOC_000078;STX_DOC_000120;STX_DOC_000127;STX_DOC_000187;STX_DOC_000219;STX_DOC_000294;STX_DOC_000295;STX_DOC_000296;STX_DOC_000331;STX_DOC_000332;STX_DOC_000334;STX_DOC_000350;STX_DOC_000430;STX_DOC_000447;STX_DOC_000497;STX_DOC_000501;STX_DOC_000502;STX_DOC_000505;STX_DOC_000508;STX_DOC_000590;STX_DOC_000660;STX_DOC_000667;STX_DOC_000674;STX_DOC_000675;STX_DOC_000737;STX_DOC_000939;STX_DOC_000958;STX_DOC_000972;STX_DOC_001080;STX_DOC_001093;STX_DOC_001733;STX_DOC_001744,1992.0,2015.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,2,STX_DOC_000113;STX_DOC_000497,2010.0,2015.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,16,STX_DOC_000062;STX_DOC_000120;STX_DOC_000184;STX_DOC_000187;STX_DOC_000251;STX_DOC_000340;STX_DOC_000341;STX_DOC_000343;STX_DOC_000385;STX_DOC_000497;STX_DOC_000667;STX_DOC_000674;STX_DOC_001733;STX_DOC_001741;STX_DOC_001744;STX_DOC_001746,1997.0,2013.0
dino_pre2016,alexandrium_tamarense,DINO_TAXON,taxon_associated_with_process,transcriptomic,BIOLOGICAL_PROCESS,2,STX_DOC_000184;STX_DOC_000939,2013.0,2014.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,semantic_cooccurrence,cyanobacteria,CYANO_TAXON,1,STX_DOC_000070,2012.0,2012.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,4,STX_DOC_000193;STX_DOC_000194;STX_DOC_000293;STX_DOC_000741,2002.0,2008.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,semantic_cooccurrence,irradiance,ENV_FACTOR,1,STX_DOC_000437,2006.0,2006.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,1,STX_DOC_000437,2006.0,2006.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,semantic_cooccurrence,nitrate,ENV_FACTOR,1,STX_DOC_000437,2006.0,2006.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,semantic_cooccurrence,pyrodinium,DINO_TAXON,1,STX_DOC_000293,2006.0,2006.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,semantic_cooccurrence,pyrodinium_bahamense,DINO_TAXON,1,STX_DOC_000293,2006.0,2006.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,semantic_cooccurrence,temperature,ENV_FACTOR,1,STX_DOC_000437,2006.0,2006.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000070,2012.0,2012.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,taxon_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000070,2012.0,2012.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,5,STX_DOC_000193;STX_DOC_000194;STX_DOC_000293;STX_DOC_000433;STX_DOC_000741,2002.0,2010.0
dino_pre2016,alexandrium_tamiyavanichii,DINO_TAXON,taxon_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,1,STX_DOC_000437,2006.0,2006.0
dino_pre2016,anabaena,CYANO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,2,STX_DOC_000071;STX_DOC_000769,1994.0,2010.0
dino_pre2016,anabaena,CYANO_TAXON,semantic_cooccurrence,cylindrospermopsis,CYANO_TAXON,3,STX_DOC_000009;STX_DOC_000071;STX_DOC_000072,2009.0,2010.0
dino_pre2016,anabaena,CYANO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,4,STX_DOC_000071;STX_DOC_000280;STX_DOC_000348;STX_DOC_000769,1994.0,2013.0
dino_pre2016,anabaena,CYANO_TAXON,semantic_cooccurrence,lc_ms,DETECTION_METHOD,1,STX_DOC_000280,2013.0,2013.0
dino_pre2016,anabaena,CYANO_TAXON,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,1,STX_DOC_000280,2013.0,2013.0
dino_pre2016,anabaena,CYANO_TAXON,semantic_cooccurrence,lyngbya,CYANO_TAXON,2,STX_DOC_000009;STX_DOC_000071,2010.0,2010.0
dino_pre2016,anabaena,CYANO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,1,STX_DOC_000348,1996.0,1996.0
dino_pre2016,anabaena,CYANO_TAXON,semantic_cooccurrence,planktothrix,CYANO_TAXON,1,STX_DOC_000009,2010.0,2010.0
dino_pre2016,anabaena,CYANO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,3,STX_DOC_000061;STX_DOC_000071;STX_DOC_000072,2009.0,2010.0
dino_pre2016,anabaena,CYANO_TAXON,taxon_associated_with_process,evolution,BIOLOGICAL_PROCESS,2,STX_DOC_000061;STX_DOC_000325,2009.0,2009.0
dino_pre2016,anabaena,CYANO_TAXON,taxon_associated_with_process,expression,BIOLOGICAL_PROCESS,2,STX_DOC_000072;STX_DOC_000325,2009.0,2009.0
dino_pre2016,anabaena,CYANO_TAXON,taxon_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,1,STX_DOC_000325,2009.0,2009.0
dino_pre2016,anabaena,CYANO_TAXON,taxon_associated_with_process,horizontal_gene_transfer,BIOLOGICAL_PROCESS,1,STX_DOC_000061,2009.0,2009.0
dino_pre2016,anabaena,CYANO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,2,STX_DOC_000061;STX_DOC_000325,2009.0,2009.0
dino_pre2016,anabaena,CYANO_TAXON,taxon_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,1,STX_DOC_000061,2009.0,2009.0
dino_pre2016,anabaena,CYANO_TAXON,taxon_associated_with_process,regulation,BIOLOGICAL_PROCESS,1,STX_DOC_000325,2009.0,2009.0
dino_pre2016,anabaena,CYANO_TAXON,taxon_associated_with_process,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000072,2009.0,2009.0
dino_pre2016,anabaena,CYANO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,1,STX_DOC_000009,2010.0,2010.0
dino_pre2016,anabaena,CYANO_TAXON,taxon_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000061,2009.0,2009.0
dino_pre2016,aphanizomenon,CYANO_TAXON,semantic_cooccurrence,anabaena,CYANO_TAXON,3,STX_DOC_000009;STX_DOC_000061;STX_DOC_000071,2009.0,2010.0
dino_pre2016,aphanizomenon,CYANO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,1,STX_DOC_000071,2010.0,2010.0
dino_pre2016,aphanizomenon,CYANO_TAXON,semantic_cooccurrence,cylindrospermopsis,CYANO_TAXON,2,STX_DOC_000009;STX_DOC_000071,2010.0,2010.0
dino_pre2016,aphanizomenon,CYANO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,3,STX_DOC_000071;STX_DOC_000599;STX_DOC_000600,1994.0,2010.0
dino_pre2016,aphanizomenon,CYANO_TAXON,semantic_cooccurrence,lyngbya,CYANO_TAXON,2,STX_DOC_000009;STX_DOC_000071,2010.0,2010.0
dino_pre2016,aphanizomenon,CYANO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,2,STX_DOC_000599;STX_DOC_000600,1994.0,1994.0
dino_pre2016,aphanizomenon,CYANO_TAXON,semantic_cooccurrence,planktothrix,CYANO_TAXON,1,STX_DOC_000009,2010.0,2010.0
dino_pre2016,aphanizomenon,CYANO_TAXON,taxon_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,2,STX_DOC_000061;STX_DOC_000071,2009.0,2010.0
dino_pre2016,aphanizomenon,CYANO_TAXON,taxon_associated_with_process,evolution,BIOLOGICAL_PROCESS,1,STX_DOC_000061,2009.0,2009.0
dino_pre2016,aphanizomenon,CYANO_TAXON,taxon_associated_with_process,horizontal_gene_transfer,BIOLOGICAL_PROCESS,1,STX_DOC_000061,2009.0,2009.0
dino_pre2016,aphanizomenon,CYANO_TAXON,taxon_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,1,STX_DOC_000061,2009.0,2009.0
dino_pre2016,aphanizomenon,CYANO_TAXON,taxon_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,1,STX_DOC_000061,2009.0,2009.0
dino_pre2016,aphanizomenon,CYANO_TAXON,taxon_associated_with_process,toxicity,BIOLOGICAL_PROCESS,1,STX_DOC_000009,2010.0,2010.0
dino_pre2016,aphanizomenon,CYANO_TAXON,taxon_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000061,2009.0,2009.0
dino_pre2016,biosensor,DETECTION_METHOD,semantic_cooccurrence,harmful_algal_bloom,BIOLOGICAL_PROCESS,1,STX_DOC_000942,2013.0,2013.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,environment_associated_with_process,nitrogen_limitation,ENV_FACTOR,1,STX_DOC_000113,2015.0,2015.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,chemical_analysis,DETECTION_METHOD,1,STX_DOC_000971,2000.0,2000.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,evolution,BIOLOGICAL_PROCESS,7,STX_DOC_000028;STX_DOC_000061;STX_DOC_000093;STX_DOC_000184;STX_DOC_000379;STX_DOC_001071;STX_DOC_001735,2009.0,2015.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,expression,BIOLOGICAL_PROCESS,9,STX_DOC_000024;STX_DOC_000040;STX_DOC_000072;STX_DOC_000093;STX_DOC_000113;STX_DOC_000184;STX_DOC_000329;STX_DOC_000756;STX_DOC_000831,2003.0,2015.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,gene_duplication,BIOLOGICAL_PROCESS,2,STX_DOC_000028;STX_DOC_000831,2014.0,2015.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,gene_expression,BIOLOGICAL_PROCESS,3,STX_DOC_000024;STX_DOC_000093;STX_DOC_000184,2013.0,2014.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,gene_loss,BIOLOGICAL_PROCESS,1,STX_DOC_001735,2011.0,2011.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,harmful_algal_bloom,BIOLOGICAL_PROCESS,1,STX_DOC_000329,2005.0,2005.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,horizontal_gene_transfer,BIOLOGICAL_PROCESS,5,STX_DOC_000052;STX_DOC_000061;STX_DOC_000379;STX_DOC_000577;STX_DOC_001735,2008.0,2013.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,hplc,DETECTION_METHOD,2,STX_DOC_000071;STX_DOC_000251,2002.0,2010.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,1,STX_DOC_000322,2013.0,2013.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,1,STX_DOC_000971,2000.0,2000.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,phylogenetic,BIOLOGICAL_PROCESS,6,STX_DOC_000022;STX_DOC_000052;STX_DOC_000061;STX_DOC_000131;STX_DOC_000577;STX_DOC_000756,2003.0,2013.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,phylogeny,BIOLOGICAL_PROCESS,5,STX_DOC_000022;STX_DOC_000028;STX_DOC_000061;STX_DOC_000380;STX_DOC_000577,2008.0,2015.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,polyketide_synthase,BIOLOGICAL_PROCESS,1,STX_DOC_000756,2003.0,2003.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,regulation,BIOLOGICAL_PROCESS,5,STX_DOC_000093;STX_DOC_000184;STX_DOC_000275;STX_DOC_000300;STX_DOC_000497,1998.0,2015.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,resting_cyst,BIOLOGICAL_PROCESS,1,STX_DOC_000983,1992.0,1992.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,13,STX_DOC_000022;STX_DOC_000028;STX_DOC_000052;STX_DOC_000070;STX_DOC_000072;STX_DOC_000074;STX_DOC_000093;STX_DOC_000098;STX_DOC_000131;STX_DOC_000300;STX_DOC_000379;STX_DOC_000380;STX_DOC_000577,1998.0,2015.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,toxicity,BIOLOGICAL_PROCESS,6,STX_DOC_000050;STX_DOC_000074;STX_DOC_000098;STX_DOC_000300;STX_DOC_000497;STX_DOC_000971,1998.0,2015.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,toxin_biosynthesis,BIOLOGICAL_PROCESS,10,STX_DOC_000006;STX_DOC_000040;STX_DOC_000061;STX_DOC_000074;STX_DOC_000098;STX_DOC_000113;STX_DOC_000322;STX_DOC_000329;STX_DOC_000336;STX_DOC_000497,1999.0,2015.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,toxin_production,BIOLOGICAL_PROCESS,8,STX_DOC_000006;STX_DOC_000024;STX_DOC_000074;STX_DOC_000098;STX_DOC_000184;STX_DOC_000251;STX_DOC_000300;STX_DOC_000497,1998.0,2015.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,transcription,BIOLOGICAL_PROCESS,1,STX_DOC_000093,2014.0,2014.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,transcriptome,BIOLOGICAL_PROCESS,2,STX_DOC_000040;STX_DOC_000831,2014.0,2014.0
dino_pre2016,biosynthesis,BIOLOGICAL_PROCESS,semantic_cooccurrence,transcriptomic,BIOLOGICAL_PROCESS,2,STX_DOC_000184;STX_DOC_000275,2013.0,2015.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,3,STX_DOC_000006;STX_DOC_000071;STX_DOC_000983,1992.0,2015.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,bloom_dynamics,BIOLOGICAL_PROCESS,1,STX_DOC_001094,1997.0,1997.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,evolution,BIOLOGICAL_PROCESS,1,STX_DOC_000250,2003.0,2003.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,expression,BIOLOGICAL_PROCESS,3,STX_DOC_000435;STX_DOC_000833;STX_DOC_001162,2009.0,2013.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,gene_expression,BIOLOGICAL_PROCESS,1,STX_DOC_000435,2009.0,2009.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,harmful_algal_bloom,BIOLOGICAL_PROCESS,6,STX_DOC_000053;STX_DOC_000642;STX_DOC_000738;STX_DOC_000848;STX_DOC_000942;STX_DOC_001202,1997.0,2015.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,phylogenetic,BIOLOGICAL_PROCESS,4,STX_DOC_000169;STX_DOC_000335;STX_DOC_001193;STX_DOC_001194,2002.0,2005.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,phylogeny,BIOLOGICAL_PROCESS,1,STX_DOC_000967,2003.0,2003.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,regulation,BIOLOGICAL_PROCESS,5,STX_DOC_000142;STX_DOC_000435;STX_DOC_000565;STX_DOC_000582;STX_DOC_000743,2006.0,2013.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,resting_cyst,BIOLOGICAL_PROCESS,2,STX_DOC_000776;STX_DOC_000983,1982.0,1992.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,secondary_metabolism,BIOLOGICAL_PROCESS,1,STX_DOC_000142,2012.0,2012.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,toxicity,BIOLOGICAL_PROCESS,29,STX_DOC_000035;STX_DOC_000036;STX_DOC_000078;STX_DOC_000129;STX_DOC_000142;STX_DOC_000169;STX_DOC_000196;STX_DOC_000215;STX_DOC_000250;STX_DOC_000282;STX_DOC_000335;STX_DOC_000428;STX_DOC_000487;STX_DOC_000505;STX_DOC_000508;STX_DOC_000561;STX_DOC_000581;STX_DOC_000590;STX_DOC_000642;STX_DOC_000677;STX_DOC_000761;STX_DOC_000765;STX_DOC_000773;STX_DOC_000776;STX_DOC_000848;STX_DOC_000875;STX_DOC_001173;STX_DOC_001733;STX_DOC_001736,1982.0,2015.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000006,2015.0,2015.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,5,STX_DOC_000006;STX_DOC_000142;STX_DOC_000289;STX_DOC_000565;STX_DOC_001733,2006.0,2015.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,transcription,BIOLOGICAL_PROCESS,1,STX_DOC_000835,2013.0,2013.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,transcriptome,BIOLOGICAL_PROCESS,2,STX_DOC_000435;STX_DOC_000565,2009.0,2013.0
dino_pre2016,bloom,ENV_FACTOR,environment_associated_with_process,transcriptomic,BIOLOGICAL_PROCESS,2,STX_DOC_000435;STX_DOC_000565,2009.0,2013.0
dino_pre2016,bloom,ENV_FACTOR,semantic_cooccurrence,biosensor,DETECTION_METHOD,1,STX_DOC_000942,2013.0,2013.0
dino_pre2016,bloom,ENV_FACTOR,semantic_cooccurrence,elisa,DETECTION_METHOD,4,STX_DOC_000287;STX_DOC_000288;STX_DOC_000290;STX_DOC_000292,2006.0,2008.0
dino_pre2016,bloom,ENV_FACTOR,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,11,STX_DOC_000053;STX_DOC_000277;STX_DOC_000287;STX_DOC_000288;STX_DOC_000289;STX_DOC_000321;STX_DOC_000508;STX_DOC_000642;STX_DOC_000738;STX_DOC_000942;STX_DOC_001052,2003.0,2015.0
dino_pre2016,bloom,ENV_FACTOR,semantic_cooccurrence,hplc,DETECTION_METHOD,18,STX_DOC_000035;STX_DOC_000036;STX_DOC_000071;STX_DOC_000142;STX_DOC_000169;STX_DOC_000196;STX_DOC_000250;STX_DOC_000287;STX_DOC_000288;STX_DOC_000290;STX_DOC_000292;STX_DOC_000438;STX_DOC_000668;STX_DOC_000677;STX_DOC_000769;STX_DOC_000848;STX_DOC_000853;STX_DOC_001733,1990.0,2012.0
dino_pre2016,bloom,ENV_FACTOR,semantic_cooccurrence,lc_ms,DETECTION_METHOD,2,STX_DOC_000290;STX_DOC_000292,2006.0,2006.0
dino_pre2016,bloom,ENV_FACTOR,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,4,STX_DOC_000290;STX_DOC_000292;STX_DOC_000658;STX_DOC_000738,2006.0,2012.0
dino_pre2016,bloom,ENV_FACTOR,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,9,STX_DOC_000250;STX_DOC_000290;STX_DOC_000292;STX_DOC_000581;STX_DOC_000765;STX_DOC_000776;STX_DOC_000848;STX_DOC_001203;STX_DOC_001401,1982.0,2010.0
dino_pre2016,bloom,ENV_FACTOR,semantic_cooccurrence,nitrogen_limitation,ENV_FACTOR,1,STX_DOC_000561,2015.0,2015.0
dino_pre2016,climate,ENV_FACTOR,environment_associated_with_process,biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000006,2015.0,2015.0
dino_pre2016,climate,ENV_FACTOR,environment_associated_with_process,toxicity,BIOLOGICAL_PROCESS,5,STX_DOC_000282;STX_DOC_000487;STX_DOC_000561;STX_DOC_000765;STX_DOC_000937,1998.0,2015.0
dino_pre2016,climate,ENV_FACTOR,environment_associated_with_process,toxin_biosynthesis,BIOLOGICAL_PROCESS,1,STX_DOC_000006,2015.0,2015.0
dino_pre2016,climate,ENV_FACTOR,environment_associated_with_process,toxin_production,BIOLOGICAL_PROCESS,1,STX_DOC_000006,2015.0,2015.0
dino_pre2016,climate,ENV_FACTOR,semantic_cooccurrence,bloom,ENV_FACTOR,6,STX_DOC_000006;STX_DOC_000282;STX_DOC_000487;STX_DOC_000511;STX_DOC_000561;STX_DOC_000765,1998.0,2015.0
dino_pre2016,climate,ENV_FACTOR,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,1,STX_DOC_000765,1998.0,1998.0
dino_pre2016,climate,ENV_FACTOR,semantic_cooccurrence,nitrogen_limitation,ENV_FACTOR,1,STX_DOC_000561,2015.0,2015.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,anabaena,CYANO_TAXON,18,STX_DOC_000009;STX_DOC_000061;STX_DOC_000071;STX_DOC_000072;STX_DOC_000082;STX_DOC_000280;STX_DOC_000325;STX_DOC_000348;STX_DOC_000431;STX_DOC_000769,1994.0,2014.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,aphanizomenon,CYANO_TAXON,7,STX_DOC_000009;STX_DOC_000061;STX_DOC_000071;STX_DOC_000599;STX_DOC_000600,1994.0,2010.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,bloom,ENV_FACTOR,11,STX_DOC_000006;STX_DOC_000071;STX_DOC_000277;STX_DOC_000435;STX_DOC_000579;STX_DOC_000580;STX_DOC_000769;STX_DOC_000833,1994.0,2015.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,chemical_analysis,DETECTION_METHOD,1,STX_DOC_000971,2000.0,2000.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,climate,ENV_FACTOR,2,STX_DOC_000006,2015.0,2015.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,cylindrospermopsis,CYANO_TAXON,11,STX_DOC_000007;STX_DOC_000009;STX_DOC_000071;STX_DOC_000072;STX_DOC_000490;STX_DOC_000491,2009.0,2015.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,elisa,DETECTION_METHOD,1,STX_DOC_000850,2009.0,2009.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,harmful_algal_bloom,ENV_FACTOR,1,STX_DOC_000277,2014.0,2014.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,hplc,DETECTION_METHOD,16,STX_DOC_000051;STX_DOC_000071;STX_DOC_000080;STX_DOC_000116;STX_DOC_000166;STX_DOC_000192;STX_DOC_000280;STX_DOC_000348;STX_DOC_000599;STX_DOC_000600;STX_DOC_000769;STX_DOC_000850,1994.0,2014.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,lc_ms,DETECTION_METHOD,3,STX_DOC_000007;STX_DOC_000280,2013.0,2015.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,lc_ms_ms,DETECTION_METHOD,3,STX_DOC_000007;STX_DOC_000280,2013.0,2015.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,light,ENV_FACTOR,3,STX_DOC_000040;STX_DOC_000435,2009.0,2014.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,lyngbya,CYANO_TAXON,6,STX_DOC_000009;STX_DOC_000071;STX_DOC_000166,2010.0,2012.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,mass_spectrometry,DETECTION_METHOD,9,STX_DOC_000007;STX_DOC_000166;STX_DOC_000322;STX_DOC_000348;STX_DOC_000599;STX_DOC_000600,1994.0,2015.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,mouse_bioassay,DETECTION_METHOD,3,STX_DOC_000850;STX_DOC_000971;STX_DOC_001737,2000.0,2010.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,nitrate,ENV_FACTOR,1,STX_DOC_000856,2006.0,2006.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,nitrogen,ENV_FACTOR,4,STX_DOC_000113;STX_DOC_000850;STX_DOC_000856;STX_DOC_001735,2006.0,2015.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,nitrogen_limitation,ENV_FACTOR,1,STX_DOC_000113,2015.0,2015.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,nutrient,ENV_FACTOR,4,STX_DOC_000006;STX_DOC_000113;STX_DOC_000435,2009.0,2015.0
dino_pre2016,cyanobacteria,CYANO_TAXON,semantic_cooccurrence,phosphorus,ENV_FACTOR,1,STX_DOC_000113,2015.0,2015.0
