edge_key,source,target,source_type,target_type,post2015_relation,dino_post_weight,cyano_prior_weight,dino_pre_prior_weight,in_cyano_prior,in_dino_pre_prior,transfer_type,transfer_support_score
climate||dinoflagellate,dinoflagellate,climate,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,8,3.0,5.0,1,1,cyano_and_dino_prior_signal,8.0
biosynthesis||temperature,temperature,biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,8,5.0,3.0,1,1,cyano_and_dino_prior_signal,8.0
alexandrium_minutum||nitrogen,alexandrium_minutum,nitrogen,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,6,2.0,6.0,1,1,cyano_and_dino_prior_signal,8.0
biosynthesis||light,light,biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,5,5.0,3.0,1,1,cyano_and_dino_prior_signal,8.0
phosphorus||sxta,sxta,phosphorus,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,3,7.0,1.0,1,1,cyano_and_dino_prior_signal,8.0
biosynthesis||phosphorus,phosphorus,biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,3,6.0,2.0,1,1,cyano_and_dino_prior_signal,8.0
alexandrium_minutum||nitrate,alexandrium_minutum,nitrate,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,3,2.0,6.0,1,1,cyano_and_dino_prior_signal,8.0
expression||phosphorus,phosphorus,expression,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,2,6.0,2.0,1,1,cyano_and_dino_prior_signal,8.0
alexandrium_tamarense||nutrient,alexandrium_tamarense,nutrient,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,2,1.0,7.0,1,1,cyano_and_dino_prior_signal,8.0
alexandrium_tamarense||nitrogen,alexandrium_tamarense,nitrogen,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,2,1.0,7.0,1,1,cyano_and_dino_prior_signal,8.0
nutrients||sxta,sxta,nutrients,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,2,8.0,0.0,1,0,cyano_only_prior_signal,8.0
alexandrium_tamarense||nitrate,alexandrium_tamarense,nitrate,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,1,0.0,8.0,0,1,dino_prior_only_signal,8.0
alexandrium_catenella||bloom,alexandrium_catenella,bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,25,0.0,7.0,0,1,dino_prior_only_signal,7.0
alexandrium||climate,alexandrium,climate,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,14,1.0,6.0,1,1,cyano_and_dino_prior_signal,7.0
climate||dinoflagellates,dinoflagellates,climate,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,10,4.0,3.0,1,1,cyano_and_dino_prior_signal,7.0
paralytic_shellfish_poisoning||salinity,paralytic_shellfish_poisoning,salinity,TOXIN,ENV_FACTOR,environment_associated_with_toxin,8,1.0,6.0,1,1,cyano_and_dino_prior_signal,7.0
dinoflagellates||nutrients,dinoflagellates,nutrients,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,8,4.0,3.0,1,1,cyano_and_dino_prior_signal,7.0
pyrodinium_bahamense||temperature,pyrodinium_bahamense,temperature,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,5,2.0,5.0,1,1,cyano_and_dino_prior_signal,7.0
pyrodinium||temperature,pyrodinium,temperature,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,5,2.0,5.0,1,1,cyano_and_dino_prior_signal,7.0
hplc||temperature,temperature,hplc,ENV_FACTOR,DETECTION_METHOD,semantic_cooccurrence,4,1.0,6.0,1,1,cyano_and_dino_prior_signal,7.0
biosynthesis||phosphate,phosphate,biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,4,4.0,3.0,1,1,cyano_and_dino_prior_signal,7.0
nutrient||sxta,sxta,nutrient,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,4,5.0,2.0,1,1,cyano_and_dino_prior_signal,7.0
alexandrium_minutum||phosphorus,alexandrium_minutum,phosphorus,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,4,2.0,5.0,1,1,cyano_and_dino_prior_signal,7.0
nitrate||temperature,temperature,nitrate,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,4,3.0,4.0,1,1,cyano_and_dino_prior_signal,7.0
dinoflagellate||phosphate,dinoflagellate,phosphate,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,4,0.0,7.0,0,1,dino_prior_only_signal,7.0
nitrate||phosphorus,phosphorus,nitrate,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,3,5.0,2.0,1,1,cyano_and_dino_prior_signal,7.0
toxicity||warming,warming,toxicity,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,3,4.0,3.0,1,1,cyano_and_dino_prior_signal,7.0
alexandrium_minutum||light,alexandrium_minutum,light,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,3,1.0,6.0,1,1,cyano_and_dino_prior_signal,7.0
light||nitrogen,nitrogen,light,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,2,4.0,3.0,1,1,cyano_and_dino_prior_signal,7.0
nutrient||toxin_biosynthesis,nutrient,toxin_biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,2,2.0,5.0,1,1,cyano_and_dino_prior_signal,7.0
alexandrium_tamarense||temperature,alexandrium_tamarense,temperature,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,2,0.0,7.0,0,1,dino_prior_only_signal,7.0
bloom||lc_ms_ms,bloom,lc_ms_ms,ENV_FACTOR,DETECTION_METHOD,semantic_cooccurrence,2,7.0,0.0,1,0,cyano_only_prior_signal,7.0
phosphorus||regulation,phosphorus,regulation,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,2,4.0,3.0,1,1,cyano_and_dino_prior_signal,7.0
bloom||transcription,bloom,transcription,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,1,6.0,1.0,1,1,cyano_and_dino_prior_signal,7.0
climate||toxin_production,climate,toxin_production,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,1,6.0,1.0,1,1,cyano_and_dino_prior_signal,7.0
alexandrium_fundyense||nutrient,alexandrium_fundyense,nutrient,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,1,0.0,7.0,0,1,dino_prior_only_signal,7.0
phosphate||toxicity,phosphate,toxicity,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,1,1.0,6.0,1,1,cyano_and_dino_prior_signal,7.0
dolichospermum||nutrients,dolichospermum,nutrients,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,1,7.0,0.0,1,0,cyano_only_prior_signal,7.0
light||paralytic_shellfish_toxins,paralytic_shellfish_toxins,light,TOXIN,ENV_FACTOR,environment_associated_with_toxin,12,1.0,5.0,1,1,cyano_and_dino_prior_signal,6.0
harmful_algal_bloom||paralytic_shellfish_toxins,paralytic_shellfish_toxins,harmful_algal_bloom,TOXIN,BIOLOGICAL_PROCESS,environment_associated_with_toxin;process_associated_with_toxin,11,1.0,5.0,1,1,cyano_and_dino_prior_signal,6.0
climate||paralytic_shellfish_toxins,paralytic_shellfish_toxins,climate,TOXIN,ENV_FACTOR,environment_associated_with_toxin,9,3.0,3.0,1,1,cyano_and_dino_prior_signal,6.0
biosynthesis||nitrate,nitrate,biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,8,6.0,0.0,1,0,cyano_only_prior_signal,6.0
sxta||temperature,sxta,temperature,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,7,5.0,1.0,1,1,cyano_and_dino_prior_signal,6.0
expression||nitrate,nitrate,expression,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,7,6.0,0.0,1,0,cyano_only_prior_signal,6.0
regulation||temperature,temperature,regulation,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,6,2.0,4.0,1,1,cyano_and_dino_prior_signal,6.0
nutrient||pyrodinium,pyrodinium,nutrient,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,5,2.0,4.0,1,1,cyano_and_dino_prior_signal,6.0
bloom||toxin_biosynthesis,bloom,toxin_biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,5,5.0,1.0,1,1,cyano_and_dino_prior_signal,6.0
nutrients||regulation,nutrients,regulation,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,5,3.0,3.0,1,1,cyano_and_dino_prior_signal,6.0
nutrient||pyrodinium_bahamense,pyrodinium_bahamense,nutrient,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,5,2.0,4.0,1,1,cyano_and_dino_prior_signal,6.0
temperature||warming,temperature,warming,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,4,4.0,2.0,1,1,cyano_and_dino_prior_signal,6.0
light||regulation,light,regulation,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,4,2.0,4.0,1,1,cyano_and_dino_prior_signal,6.0
nitrogen||temperature,temperature,nitrogen,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,3,5.0,1.0,1,1,cyano_and_dino_prior_signal,6.0
expression||light,light,expression,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,3,3.0,3.0,1,1,cyano_and_dino_prior_signal,6.0
climate||nutrient,nutrient,climate,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,3,4.0,2.0,1,1,cyano_and_dino_prior_signal,6.0
hplc||light,light,hplc,ENV_FACTOR,DETECTION_METHOD,semantic_cooccurrence,2,1.0,5.0,1,1,cyano_and_dino_prior_signal,6.0
nitrogen||salinity,salinity,nitrogen,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,2,3.0,3.0,1,1,cyano_and_dino_prior_signal,6.0
bloom||transcriptomic,bloom,transcriptomic,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,2,4.0,2.0,1,1,cyano_and_dino_prior_signal,6.0
gonyautoxin||nutrient,gonyautoxin,nutrient,TOXIN,ENV_FACTOR,environment_associated_with_toxin,2,0.0,6.0,0,1,dino_prior_only_signal,6.0
bloom||neosaxitoxin,neosaxitoxin,bloom,TOXIN,ENV_FACTOR,environment_associated_with_toxin,2,5.0,1.0,1,1,cyano_and_dino_prior_signal,6.0
light||pyrodinium,pyrodinium,light,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,2,1.0,5.0,1,1,cyano_and_dino_prior_signal,6.0
light||pyrodinium_bahamense,pyrodinium_bahamense,light,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,2,1.0,5.0,1,1,cyano_and_dino_prior_signal,6.0
alexandrium_minutum||phosphate,alexandrium_minutum,phosphate,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,2,1.0,5.0,1,1,cyano_and_dino_prior_signal,6.0
gonyautoxin||salinity,gonyautoxin,salinity,TOXIN,ENV_FACTOR,environment_associated_with_toxin,1,0.0,6.0,0,1,dino_prior_only_signal,6.0
aphanizomenon||temperature,aphanizomenon,temperature,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,1,6.0,0.0,1,0,cyano_only_prior_signal,6.0
hplc||nitrogen,nitrogen,hplc,ENV_FACTOR,DETECTION_METHOD,semantic_cooccurrence,1,3.0,3.0,1,1,cyano_and_dino_prior_signal,6.0
harmful_algal_bloom||phosphorus,phosphorus,harmful_algal_bloom,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,1,4.0,2.0,1,1,cyano_and_dino_prior_signal,6.0
alexandrium_tamarense||light,alexandrium_tamarense,light,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,1,0.0,6.0,0,1,dino_prior_only_signal,6.0
nitrate||salinity,salinity,nitrate,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,1,1.0,5.0,1,1,cyano_and_dino_prior_signal,6.0
paralytic_shellfish_toxins||salinity,paralytic_shellfish_toxins,salinity,TOXIN,ENV_FACTOR,environment_associated_with_toxin,11,0.0,5.0,0,1,dino_prior_only_signal,5.0
nutrients||paralytic_shellfish_poisoning,paralytic_shellfish_poisoning,nutrients,TOXIN,ENV_FACTOR,environment_associated_with_toxin,6,2.0,3.0,1,1,cyano_and_dino_prior_signal,5.0
nutrients||salinity,salinity,nutrients,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,5,2.0,3.0,1,1,cyano_and_dino_prior_signal,5.0
nitrate||regulation,nitrate,regulation,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,5,2.0,3.0,1,1,cyano_and_dino_prior_signal,5.0
biosynthesis||harmful_algal_bloom,harmful_algal_bloom,biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process;semantic_cooccurrence,4,4.0,1.0,1,1,cyano_and_dino_prior_signal,5.0
bloom||saxitoxin_biosynthesis,bloom,saxitoxin_biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,4,5.0,0.0,1,0,cyano_only_prior_signal,5.0
nitrogen||transcriptomic,nitrogen,transcriptomic,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,4,4.0,1.0,1,1,cyano_and_dino_prior_signal,5.0
nitrogen||phosphate,nitrogen,phosphate,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,4,2.0,3.0,1,1,cyano_and_dino_prior_signal,5.0
light||sxta,sxta,light,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,4,3.0,2.0,1,1,cyano_and_dino_prior_signal,5.0
nutrients||phosphate,phosphate,nutrients,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,3,2.0,3.0,1,1,cyano_and_dino_prior_signal,5.0
paralytic_shellfish_toxins||phosphate,paralytic_shellfish_toxins,phosphate,TOXIN,ENV_FACTOR,environment_associated_with_toxin,3,2.0,3.0,1,1,cyano_and_dino_prior_signal,5.0
climate||warming,warming,climate,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,3,5.0,0.0,1,0,cyano_only_prior_signal,5.0
pyrodinium_bahamense||salinity,pyrodinium_bahamense,salinity,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,2,0.0,5.0,0,1,dino_prior_only_signal,5.0
cyanobacteria||phosphate,cyanobacteria,phosphate,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,2,5.0,0.0,1,0,cyano_only_prior_signal,5.0
bloom||transcriptome,bloom,transcriptome,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,2,3.0,2.0,1,1,cyano_and_dino_prior_signal,5.0
bloom||sxt_genes,sxt_genes,bloom,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,2,4.0,1.0,1,1,cyano_and_dino_prior_signal,5.0
pyrodinium||salinity,pyrodinium,salinity,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,2,0.0,5.0,0,1,dino_prior_only_signal,5.0
climate||climate_change,climate,climate_change,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,2,5.0,0.0,1,0,cyano_only_prior_signal,5.0
lc_ms||light,light,lc_ms,ENV_FACTOR,DETECTION_METHOD,semantic_cooccurrence,1,4.0,1.0,1,1,cyano_and_dino_prior_signal,5.0
light||transcriptome,light,transcriptome,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,1,2.0,3.0,1,1,cyano_and_dino_prior_signal,5.0
light||nitrate,nitrate,light,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,1,0.0,5.0,0,1,dino_prior_only_signal,5.0
elisa||nutrients,nutrients,elisa,ENV_FACTOR,DETECTION_METHOD,semantic_cooccurrence,1,5.0,0.0,1,0,cyano_only_prior_signal,5.0
bloom||sxti,sxti,bloom,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,1,5.0,0.0,1,0,cyano_only_prior_signal,5.0
dolichospermum||nutrient,dolichospermum,nutrient,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,1,5.0,0.0,1,0,cyano_only_prior_signal,5.0
gene_expression||nutrient,nutrient,gene_expression,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,1,3.0,2.0,1,1,cyano_and_dino_prior_signal,5.0
phosphate||saxitoxin_biosynthesis,phosphate,saxitoxin_biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,1,2.0,3.0,1,1,cyano_and_dino_prior_signal,5.0
bloom||warming,warming,bloom,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,1,3.0,2.0,1,1,cyano_and_dino_prior_signal,5.0
dinoflagellates||salinity,dinoflagellates,salinity,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,10,1.0,3.0,1,1,cyano_and_dino_prior_signal,4.0
alexandrium_catenella||harmful_algal_bloom,alexandrium_catenella,harmful_algal_bloom,DINO_TAXON,BIOLOGICAL_PROCESS,semantic_cooccurrence;taxon_associated_with_process,9,0.0,4.0,0,1,dino_prior_only_signal,4.0
nitrate||sxta,sxta,nitrate,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,7,4.0,0.0,1,0,cyano_only_prior_signal,4.0
alexandrium_catenella||nutrient,alexandrium_catenella,nutrient,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,7,0.0,4.0,0,1,dino_prior_only_signal,4.0
harmful_algal_bloom||pyrodinium,pyrodinium,harmful_algal_bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence;taxon_associated_with_process,7,2.0,2.0,1,1,cyano_and_dino_prior_signal,4.0
nutrients||paralytic_shellfish_toxins,paralytic_shellfish_toxins,nutrients,TOXIN,ENV_FACTOR,environment_associated_with_toxin,6,1.0,3.0,1,1,cyano_and_dino_prior_signal,4.0
bloom||salinity,salinity,bloom,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,6,2.0,2.0,1,1,cyano_and_dino_prior_signal,4.0
climate||paralytic_shellfish_poisoning,paralytic_shellfish_poisoning,climate,TOXIN,ENV_FACTOR,environment_associated_with_toxin,5,1.0,3.0,1,1,cyano_and_dino_prior_signal,4.0
harmful_algal_bloom||toxin_production,harmful_algal_bloom,toxin_production,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process;semantic_cooccurrence,5,3.0,1.0,1,1,cyano_and_dino_prior_signal,4.0
bloom||sxtg,sxtg,bloom,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,5,3.0,1.0,1,1,cyano_and_dino_prior_signal,4.0
light||nutrients,nutrients,light,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,5,1.0,3.0,1,1,cyano_and_dino_prior_signal,4.0
harmful_algal_bloom||nutrient,nutrient,harmful_algal_bloom,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process;semantic_cooccurrence,4,2.0,2.0,1,1,cyano_and_dino_prior_signal,4.0
harmful_algal_bloom||temperature,temperature,harmful_algal_bloom,ENV_FACTOR,ENV_FACTOR,environment_associated_with_process;semantic_cooccurrence,4,3.0,1.0,1,1,cyano_and_dino_prior_signal,4.0
nutrient||transcriptomic,nutrient,transcriptomic,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,4,3.0,1.0,1,1,cyano_and_dino_prior_signal,4.0
hplc||nutrient,nutrient,hplc,ENV_FACTOR,DETECTION_METHOD,semantic_cooccurrence,4,2.0,2.0,1,1,cyano_and_dino_prior_signal,4.0
expression||temperature,temperature,expression,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,4,4.0,0.0,1,0,cyano_only_prior_signal,4.0
harmful_algal_bloom||sxta,sxta,harmful_algal_bloom,SXT_GENE,ENV_FACTOR,gene_associated_with_process;semantic_cooccurrence,3,2.0,2.0,1,1,cyano_and_dino_prior_signal,4.0
bloom||evolution,bloom,evolution,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,3,3.0,1.0,1,1,cyano_and_dino_prior_signal,4.0
biosynthesis||climate,climate,biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,3,3.0,1.0,1,1,cyano_and_dino_prior_signal,4.0
phosphorus||transcriptomic,phosphorus,transcriptomic,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,3,4.0,0.0,1,0,cyano_only_prior_signal,4.0
nutrient||saxitoxin_biosynthesis,nutrient,saxitoxin_biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,3,2.0,2.0,1,1,cyano_and_dino_prior_signal,4.0
dinoflagellates||phosphate,dinoflagellates,phosphate,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,3,2.0,2.0,1,1,cyano_and_dino_prior_signal,4.0
sxt_genes||temperature,sxt_genes,temperature,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,3,4.0,0.0,1,0,cyano_only_prior_signal,4.0
harmful_algal_bloom||nutrients,nutrients,harmful_algal_bloom,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process;semantic_cooccurrence,3,3.0,1.0,1,1,cyano_and_dino_prior_signal,4.0
saxitoxin_biosynthesis||temperature,temperature,saxitoxin_biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,2,1.0,3.0,1,1,cyano_and_dino_prior_signal,4.0
bloom||phosphate,phosphate,bloom,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,2,3.0,1.0,1,1,cyano_and_dino_prior_signal,4.0
nutrient||phylogenetic,nutrient,phylogenetic,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,2,2.0,2.0,1,1,cyano_and_dino_prior_signal,4.0
harmful_algal_bloom||hplc,harmful_algal_bloom,hplc,ENV_FACTOR,DETECTION_METHOD,semantic_cooccurrence,2,1.0,3.0,1,1,cyano_and_dino_prior_signal,4.0
harmful_algal_bloom||sxt_genes,sxt_genes,harmful_algal_bloom,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,2,4.0,0.0,1,0,cyano_only_prior_signal,4.0
nutrient||sxtg,sxtg,nutrient,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,2,2.0,2.0,1,1,cyano_and_dino_prior_signal,4.0
alexandrium_minutum||temperature,alexandrium_minutum,temperature,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,2,0.0,4.0,0,1,dino_prior_only_signal,4.0
climate_change||cyanobacteria,cyanobacteria,climate_change,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,1,4.0,0.0,1,0,cyano_only_prior_signal,4.0
irradiance||temperature,temperature,irradiance,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,1,0.0,4.0,0,1,dino_prior_only_signal,4.0
phosphorus||temperature,temperature,phosphorus,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,1,4.0,0.0,1,0,cyano_only_prior_signal,4.0
gtx||nutrient,gtx,nutrient,TOXIN,ENV_FACTOR,environment_associated_with_toxin,1,0.0,4.0,0,1,dino_prior_only_signal,4.0
phosphate||phosphorus,phosphorus,phosphate,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,1,2.0,2.0,1,1,cyano_and_dino_prior_signal,4.0
nutrient||warming,nutrient,warming,ENV_FACTOR,ENV_FACTOR,semantic_cooccurrence,1,3.0,1.0,1,1,cyano_and_dino_prior_signal,4.0
light||transcriptomic,light,transcriptomic,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,1,2.0,2.0,1,1,cyano_and_dino_prior_signal,4.0
alexandrium||irradiance,alexandrium,irradiance,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,1,0.0,4.0,0,1,dino_prior_only_signal,4.0
climate||cyanobacterium,cyanobacterium,climate,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,1,4.0,0.0,1,0,cyano_only_prior_signal,4.0
lc_ms_ms||light,light,lc_ms_ms,ENV_FACTOR,DETECTION_METHOD,semantic_cooccurrence,1,4.0,0.0,1,0,cyano_only_prior_signal,4.0
cylindrospermopsis||nutrients,cylindrospermopsis,nutrients,CYANO_TAXON,ENV_FACTOR,semantic_cooccurrence,1,4.0,0.0,1,0,cyano_only_prior_signal,4.0
gymnodinium||temperature,gymnodinium,temperature,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,9,0.0,3.0,0,1,dino_prior_only_signal,3.0
gymnodinium_catenatum||temperature,gymnodinium_catenatum,temperature,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,8,0.0,3.0,0,1,dino_prior_only_signal,3.0
harmful_algal_bloom||pyrodinium_bahamense,pyrodinium_bahamense,harmful_algal_bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence;taxon_associated_with_process,7,2.0,1.0,1,1,cyano_and_dino_prior_signal,3.0
nitrate||sxtg,sxtg,nitrate,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,6,3.0,0.0,1,0,cyano_only_prior_signal,3.0
nitrogen||sxtg,sxtg,nitrogen,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,6,2.0,1.0,1,1,cyano_and_dino_prior_signal,3.0
dinoflagellate||warming,dinoflagellate,warming,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,6,0.0,3.0,0,1,dino_prior_only_signal,3.0
alexandrium||warming,alexandrium,warming,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,5,0.0,3.0,0,1,dino_prior_only_signal,3.0
nitrogen||toxin_biosynthesis,nitrogen,toxin_biosynthesis,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,4,2.0,1.0,1,1,cyano_and_dino_prior_signal,3.0
gymnodinium||nutrients,gymnodinium,nutrients,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,4,0.0,3.0,0,1,dino_prior_only_signal,3.0
nitrogen||sxti,sxti,nitrogen,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,4,3.0,0.0,1,0,cyano_only_prior_signal,3.0
nitrate||sxt_genes,sxt_genes,nitrate,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,4,3.0,0.0,1,0,cyano_only_prior_signal,3.0
expression||nutrients,nutrients,expression,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,3,1.0,2.0,1,1,cyano_and_dino_prior_signal,3.0
bloom||gene_expression,bloom,gene_expression,ENV_FACTOR,BIOLOGICAL_PROCESS,environment_associated_with_process,3,2.0,1.0,1,1,cyano_and_dino_prior_signal,3.0
phosphorus||sxtg,sxtg,phosphorus,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,3,2.0,1.0,1,1,cyano_and_dino_prior_signal,3.0
hplc||nutrients,nutrients,hplc,ENV_FACTOR,DETECTION_METHOD,semantic_cooccurrence,3,1.0,2.0,1,1,cyano_and_dino_prior_signal,3.0
nitrate||sxti,sxti,nitrate,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,3,3.0,0.0,1,0,cyano_only_prior_signal,3.0
light||sxt_genes,sxt_genes,light,SXT_GENE,ENV_FACTOR,semantic_cooccurrence,2,2.0,1.0,1,1,cyano_and_dino_prior_signal,3.0
alexandrium_ostenfeldii||bloom,alexandrium_ostenfeldii,bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence,2,1.0,2.0,1,1,cyano_and_dino_prior_signal,3.0
gymnodinium||harmful_algal_bloom,gymnodinium,harmful_algal_bloom,DINO_TAXON,ENV_FACTOR,semantic_cooccurrence;taxon_associated_with_process,2,0.0,3.0,0,1,dino_prior_only_signal,3.0
hplc||nitrate,nitrate,hplc,ENV_FACTOR,DETECTION_METHOD,semantic_cooccurrence,2,0.0,3.0,0,1,dino_prior_only_signal,3.0
